uri,ou_indicadoresTitulacion,ou_notaMinimaAccesoMayor45,ou_hombresPrimeraMatriculaPrimerCurso,ou_extranjerosPrimeraMatricula,ou_mujeresPrimeraMatriculaPrimerCurso,ou_hombresPrimeraMatricula,ou_mujeresPrimeraMatricula,ou_notaMinimaAccesoTitulados,ou_espanolesPrimeraMatricula,ou_notaMinimaAccesoDeportistas,ou_notaMinimaAccesoGeneral,rdfs_label,ou_notaMinimaAccesoMayor25,ou_notaMinimaAccesoMayor40,ou_notaMinimaAccesoDiscapacitados,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0616-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0616-grado-en-educacion-infantil-badajoz,,11,,126,12,126,6.639,138,,5.64,Indicadores DemandaUniversitaria 2022 GRADO EN EDUCACIÓN INFANTIL (BADAJOZ) (0616),6.35,,8.13,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1632-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1632-grado-en-ingenieria-informatica-en-ingenieria-del-software,,68,,7,72,7,,79,,6.15,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE (1632),7.13,,5.986,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0136-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0136-grado-en-biotecnologia,,14,,25,14,26,7.506,40,,10.755,Indicadores DemandaUniversitaria 2022 GRADO EN BIOTECNOLOGÍA (0136),,,6.482,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1114-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1114-grado-en-economia,,23,1,16,26,16,,41,,5.986,Indicadores DemandaUniversitaria 2022 GRADO EN ECONOMÍA (1114),,,10.208,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1191-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1191-pceo-administracion-y-direccion-de-empresas-y-economia,,31,1,16,31,16,,46,,5.572,Indicadores DemandaUniversitaria 2022 DOBLE GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / ECONOMÍA (1191),,,10.327,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1792-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1792-pceo-periodismo-y-comunicacion-audiovisual,,9,,11,9,11,,20,,10.558,Indicadores DemandaUniversitaria 2022 DOBLE GRADO EN PERIODISMO / COMUNICACIÓN AUDIOVISUAL (1792),,,6.734,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1706-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1706-grado-en-informacion-y-documentacion,,2,2,5,4,6,,8,,5.835,Indicadores DemandaUniversitaria 2022 GRADO EN INFORMACIÓN Y DOCUMENTACIÓN (1706),,5.49,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0903-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0903-grado-en-ciencias-de-la-actividad-fisica-y-del-deporte,,72,,17,74,18,7.434,92,7.007,10.202,Indicadores DemandaUniversitaria 2022 GRADO EN CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE (0903),5.13,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1511-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1511-grado-en-enfermeria-merida,7,11,1,44,11,47,8.81,57,,10.958,Indicadores DemandaUniversitaria 2022 GRADO EN ENFERMERÍA (MÉRIDA) (1511),8.58,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0211-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0211-grado-en-fisioterapia,,26,5,39,28,39,9.43,62,,11.04,Indicadores DemandaUniversitaria 2022 GRADO EN FISIOTERAPIA (0211),5.85,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0430-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0430-grado-en-lenguas-y-literaturas-modernas-frances,,3,2,3,3,3,6.54,4,,7.137,Indicadores DemandaUniversitaria 2022 GRADO EN LENGUAS Y LITERATURAS MODERNAS - FRANCÉS (0430),5.05,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0617-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0617-grado-en-educacion-primaria-badajoz,,123,3,152,124,156,7.79,277,,5.046,Indicadores DemandaUniversitaria 2022 GRADO EN EDUCACIÓN PRIMARIA (BADAJOZ) (0617),6.73,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1006-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1006-grado-en-veterinaria,,23,3,72,23,76,9.81,96,,11.204,Indicadores DemandaUniversitaria 2022 GRADO EN VETERINARIA (1006),7.35,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1704-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1704-grado-en-comunicacion-audiovisual,,18,1,31,18,31,5.908,48,,6.08,Indicadores DemandaUniversitaria 2022 GRADO EN COMUNICACIÓN AUDIOVISUAL (1704),6.4,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0715-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0715-grado-en-educacion-social,,5,,60,5,61,8.075,66,,8.13,Indicadores DemandaUniversitaria 2022 GRADO EN EDUCACIÓN SOCIAL (0715),5.3,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1010-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1010-grado-en-bioquimica,,11,,29,11,30,7.245,41,,10.303,Indicadores DemandaUniversitaria 2022 GRADO EN BIOQUÍMICA (1010),5.23,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1212-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1212-grado-en-podologia,,14,,51,16,52,7.102,68,,6.859,Indicadores DemandaUniversitaria 2022 GRADO EN PODOLOGÍA (1212),7.075,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1306-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1306-grado-en-terapia-ocupacional,,13,,51,13,51,7.941,64,,8.6,Indicadores DemandaUniversitaria 2022 GRADO EN TERAPIA OCUPACIONAL (1306),5.18,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1809-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1809-grado-en-educacion-primaria-almendralejo,,7,,6,8,7,8,15,,5.542,Indicadores DemandaUniversitaria 2022 GRADO EN EDUCACIÓN PRIMARIA (ALMENDRALEJO) (1809),8.45,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0305-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0305-grado-en-administracion-y-gestion-publica,,10,1,7,10,8,,17,,5.59,Indicadores DemandaUniversitaria 2022 GRADO EN ADMINISTRACIÓN Y GESTIÓN PÚBLICA (0305),9.325,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0390-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0390-pceo-derecho-y-administracion-y-direccion-de-empresas,,20,1,30,20,30,,49,,9.38,Indicadores DemandaUniversitaria 2022 DOBLE GRADO EN DERECHO / ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (0390),5.83,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0424-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0424-grado-en-estudios-ingleses,,14,1,31,14,32,,45,,6.042,Indicadores DemandaUniversitaria 2022 GRADO EN ESTUDIOS INGLESES (0424),5.59,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0440-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0440-grado-en-historia-y-patrimonio-historico,,26,,8,26,8,,34,,5.21,Indicadores DemandaUniversitaria 2022 GRADO EN HISTORIA Y PATRIMONIO HISTÓRICO (0440),5.75,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0717-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0717-grado-en-educacion-primaria-caceres,,63,,77,66,78,8.303,144,9.88,8.018,Indicadores DemandaUniversitaria 2022 GRADO EN EDUCACIÓN PRIMARIA (CÁCERES) (0717),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0818-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0818-grado-en-ingenieria-mecanica-rama-industrial,,61,,7,63,7,6.531,70,7,5.774,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA MECÁNICA (RAMA INDUSTRIAL) (0818),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1209-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1209-grado-en-administracion-y-direccion-de-empresas-plasencia,,14,,5,14,6,,20,8.715,5.159,Indicadores DemandaUniversitaria 2022 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (PLASENCIA) (1209),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0120-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0120-grado-en-biologia,,30,3,69,31,70,7,98,,6.304,Indicadores DemandaUniversitaria 2022 GRADO EN BIOLOGÍA (0120),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0431-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0431-grado-en-lenguas-y-literaturas-modernas-portugues,,2,1,3,2,3,8.7,4,,6.168,Indicadores DemandaUniversitaria 2022 GRADO EN LENGUAS Y LITERATURAS MODERNAS - PORTUGUÉS (0431),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0513-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0513-grado-en-ingenieria-hortofruticola-y-jardineria,,6,1,6,6,6,8.52,11,,5.045,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA HORTOFRUTÍCOLA Y JARDINERÍA (0513),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0716-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0716-grado-en-educacion-infantil-caceres,,20,1,119,20,122,6.31,141,,5.467,Indicadores DemandaUniversitaria 2022 GRADO EN EDUCACIÓN INFANTIL (CÁCERES) (0716),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0724-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0724-grado-en-educacion-primaria-modalidad-bilingue-espanol-ingles,,20,3,30,20,30,5,47,,6.357,Indicadores DemandaUniversitaria 2022 GRADO EN EDUCACIÓN PRIMARIA. Modalidad Bilingüe (Español-Inglés) (0724),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0816-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0816-grado-en-ingenieria-electrica-rama-industrial,,10,2,4,12,4,9.13,14,,5.543,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA ELÉCTRICA (RAMA INDUSTRIAL) (0816),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1112-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1112-grado-en-administracion-y-direccion-de-empresas-badajoz,,56,4,54,66,60,6.381,122,,5.259,Indicadores DemandaUniversitaria 2022 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (BADAJOZ) (1112),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1407-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1407-grado-en-administracion-y-direccion-de-empresas-caceres,,84,5,41,86,44,6.423,125,,5.384,Indicadores DemandaUniversitaria 2022 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (CÁCERES) (1407),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1514-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1514-grado-en-ingenieria-informatica-en-tecnologias-de-la-informacion,,32,2,1,32,1,7.195,31,,5.815,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA INFORMÁTICA EN TECNOLOGÍAS DE LA INFORMACIÓN (1514),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1626-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1626-grado-en-edificacion,,12,1,2,12,4,6.54,15,,6.019,Indicadores DemandaUniversitaria 2022 GRADO EN EDIFICACIÓN (1626),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0441-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0441-grado-en-historia-del-arte-y-patrimonio-historico-artistico,6.75,9,,17,9,17,5,26,,8.091,Indicadores DemandaUniversitaria 2022 GRADO EN HISTORIA DEL ARTE Y PATRIMONIO HISTÓRICO-ARTÍSTICO (0441),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0512-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0512-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-badajoz,,8,,16,8,16,9.389,24,,5.34,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (BADAJOZ) (0512),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0817-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0817-grado-en-ingenieria-electronica-y-automatica-rama-industrial,,26,,2,27,2,9.12,29,,6.208,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA ELECTRÓNICA Y AUTOMÁTICA (RAMA INDUSTRIAL) (0817),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1117-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1117-grado-en-relaciones-laborales-y-recursos-humanos,,13,,16,16,19,8.035,35,,5.8,Indicadores DemandaUniversitaria 2022 GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS (1117),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1411-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1411-grado-en-finanzas-y-contabilidad,,12,,14,12,14,6.245,26,,5.425,Indicadores DemandaUniversitaria 2022 GRADO EN FINANZAS Y CONTABILIDAD (1411),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1512-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1512-grado-en-ingenieria-en-diseno-industrial-y-desarrollo-de-productos,,16,,18,16,18,5,34,,5.399,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA EN DISEÑO INDUSTRIAL Y DESARROLLO DE PRODUCTOS (1512),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1628-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1628-grado-en-ingenieria-de-sonido-e-imagen-en-telecomunicacion,,10,,4,10,4,9.47,14,,5.686,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN (1628),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1709-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1709-grado-en-periodismo,,17,,13,20,14,8.35,34,,8.823,Indicadores DemandaUniversitaria 2022 GRADO EN PERIODISMO (1709),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1808-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1808-grado-en-educacion-infantil-almendralejo,,2,,7,2,9,6.465,11,,5.14,Indicadores DemandaUniversitaria 2022 GRADO EN EDUCACIÓN INFANTIL (ALMENDRALEJO) (1808),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0121-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0121-grado-en-ciencias-ambientales,,10,1,6,10,6,,15,,5.652,Indicadores DemandaUniversitaria 2022 GRADO EN CIENCIAS AMBIENTALES (0121),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0125-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0125-grado-en-quimica,,20,1,25,20,26,,45,,7.498,Indicadores DemandaUniversitaria 2022 GRADO EN QUÍMICA (0125),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0129-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0129-grado-en-estadistica,,11,1,14,11,14,,24,,5.483,Indicadores DemandaUniversitaria 2022 GRADO EN ESTADÍSTICA (0129),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0306-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0306-grado-en-derecho,,50,2,61,54,66,,118,,5.074,Indicadores DemandaUniversitaria 2022 GRADO EN DERECHO (0306),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0439-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0439-grado-en-geografia-y-ordenacion-del-territorio,,5,1,2,5,2,,6,,7.333,Indicadores DemandaUniversitaria 2022 GRADO EN GEOGRAFÍA Y ORDENACIÓN DEL TERRITORIO (0439),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0516-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0516-grado-en-ciencia-y-tecnologia-de-los-alimentos,,11,1,18,11,18,,28,,6,Indicadores DemandaUniversitaria 2022 GRADO EN CIENCIA Y TECNOLOGÍA DE LOS ALIMENTOS (0516),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-0828-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0828-grado-en-ingenieria-en-tecnologias-industriales,,23,1,5,23,5,,27,,5,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA EN TECNOLOGÍAS INDUSTRIALES (0828),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1190-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1190-pceo-administracion-y-direccion-de-empresas-y-derecho,,35,2,32,36,32,,66,,6.363,Indicadores DemandaUniversitaria 2022 DOBLE GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / DERECHO (1190),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1196-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1196-doble-grado-en-ade-y-relaciones-laborales-y-recursos-humanos,,12,1,12,12,12,,23,,7.964,Indicadores DemandaUniversitaria 2022 DOBLE GRADO EN ADE / RELACIONES LABORALES Y RECURSOS HUMANOS (1196),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1490-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1490-pceo-administracion-y-direccion-de-empresas-y-turismo,,8,1,8,8,8,,15,,6.41,Indicadores DemandaUniversitaria 2022 DOBLE GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / TURISMO (1490),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1515-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1515-grado-en-ingenieria-telematica-en-telecomunicacion,,4,2,2,4,2,,4,,5.822,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA TELEMÁTICA EN TELECOMUNICACIÓN (1515),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1627-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1627-grado-en-ingenieria-informatica-en-ingenieria-de-computadores,,49,3,4,53,5,,55,,5.355,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES (1627),,,,2021-2022
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2022-1640-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1640-grado-en-ingenieria-civil,,12,2,2,12,2,,12,,5,Indicadores DemandaUniversitaria 2022 GRADO EN INGENIERÍA CIVIL (1640),,,,2021-2022
