uri,ou_indicadoresTitulacion,ou_notaMinimaAccesoMayor45,ou_hombresPrimeraMatriculaPrimerCurso,ou_extranjerosPrimeraMatricula,ou_mujeresPrimeraMatriculaPrimerCurso,ou_hombresPrimeraMatricula,ou_mujeresPrimeraMatricula,ou_notaMinimaAccesoTitulados,ou_espanolesPrimeraMatricula,ou_notaMinimaAccesoDeportistas,ou_notaMinimaAccesoGeneral,rdfs_label,ou_notaMinimaAccesoMayor25,ou_notaMinimaAccesoMayor40,ou_notaMinimaAccesoDiscapacitados,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0305-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0305-grado-en-administracion-y-gestion-publica,8.25,39,1,43,41,46,7.605,86,,5.032,Indicadores DemandaUniversitaria 2013 GRADO EN ADMINISTRACIÓN Y GESTIÓN PÚBLICA (0305),5.47,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0306-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0306-grado-en-derecho,9.5,41,2,58,57,72,6.653,119,,6.256,Indicadores DemandaUniversitaria 2013 GRADO EN DERECHO (0306),6.225,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-2005-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/2005-grado-en-enfermeria-ses-badajoz,8,7,1,33,9,35,7.104,43,,9.896,Indicadores DemandaUniversitaria 2013 GRADO EN ENFERMERÍA (S.E.S. - BADAJOZ) (2005),8.775,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0120-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0120-grado-en-biologia,,48,2,69,56,76,6.46,130,,5.399,Indicadores DemandaUniversitaria 2013 GRADO EN BIOLOGÍA (0120),6.625,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0425-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0425-grado-en-filologia-clasica,,5,2,9,6,9,5,13,,5.342,Indicadores DemandaUniversitaria 2013 GRADO EN FILOLOGÍA CLÁSICA (0425),5.875,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0426-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0426-grado-en-filologia-hispanica,,7,1,23,8,24,6.38,31,,5.26,Indicadores DemandaUniversitaria 2013 GRADO EN FILOLOGÍA HISPÁNICA (0426),7.7,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0431-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0431-grado-en-lenguas-y-literaturas-modernas-portugues,,8,1,11,10,14,6,19,,5.15,Indicadores DemandaUniversitaria 2013 GRADO EN LENGUAS Y LITERATURAS MODERNAS - PORTUGUÉS (0431),6.025,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1006-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1006-grado-en-veterinaria,,36,3,60,40,67,6.318,104,,9.75,Indicadores DemandaUniversitaria 2013 GRADO EN VETERINARIA (1006),7.15,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1411-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1411-grado-en-finanzas-y-contabilidad,,25,1,32,34,42,7.402,75,,5.29,Indicadores DemandaUniversitaria 2013 GRADO EN FINANZAS Y CONTABILIDAD (1411),7,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0210-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0210-grado-en-enfermeria-badajoz,6.5,10,,29,11,31,8.523,42,,9.726,Indicadores DemandaUniversitaria 2013 GRADO EN ENFERMERÍA (BADAJOZ) (0210),8.825,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0424-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0424-grado-en-estudios-ingleses,,3,,36,4,38,6.93,42,,7.73,Indicadores DemandaUniversitaria 2013 GRADO EN ESTUDIOS INGLESES (0424),8.85,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0512-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0512-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-badajoz,,16,,12,16,13,5.972,30,,5.126,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (BADAJOZ) (0512),7.65,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1114-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1114-grado-en-economia,,14,,19,20,22,6.198,39,,5.328,Indicadores DemandaUniversitaria 2013 GRADO EN ECONOMÍA (1114),5.85,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1210-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1210-grado-en-enfermeria-plasencia,,16,,84,17,87,7.43,104,,8.286,Indicadores DemandaUniversitaria 2013 GRADO EN ENFERMERÍA (PLASENCIA) (1210),7.05,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1211-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1211-grado-en-ingenieria-forestal-y-del-medio-natural,,48,,7,59,10,6.752,69,,5,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA FORESTAL Y DEL MEDIO NATURAL (1211),6.58,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1212-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1212-grado-en-podologia,,19,,45,19,46,6.798,65,,5.532,Indicadores DemandaUniversitaria 2013 GRADO EN PODOLOGÍA (1212),5.575,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1305-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1305-grado-en-enfermeria-caceres,,25,,70,29,73,7.77,102,,9.146,Indicadores DemandaUniversitaria 2013 GRADO EN ENFERMERÍA (CÁCERES) (1305),8.225,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1306-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1306-grado-en-terapia-ocupacional,,12,,53,13,56,8.254,69,,6.978,Indicadores DemandaUniversitaria 2013 GRADO EN TERAPIA OCUPACIONAL (1306),6.9,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1511-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1511-grado-en-enfermeria-merida,,17,,37,18,41,8.4,60,,8.8,Indicadores DemandaUniversitaria 2013 GRADO EN ENFERMERÍA (MÉRIDA) (1511),7.1,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1628-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1628-grado-en-ingenieria-de-sonido-e-imagen-en-telecomunicacion,,51,,11,52,12,7.267,64,,5.02,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN (1628),6.06,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1706-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1706-grado-en-informacion-y-documentacion,,19,,34,26,49,7.187,75,,5.01,Indicadores DemandaUniversitaria 2013 GRADO EN INFORMACIÓN Y DOCUMENTACIÓN (1706),5,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1808-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1808-grado-en-educacion-infantil-almendralejo,,1,,18,1,18,7.708,19,,5.34,Indicadores DemandaUniversitaria 2013 GRADO EN EDUCACIÓN INFANTIL (ALMENDRALEJO) (1808),5,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1809-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1809-grado-en-educacion-primaria-almendralejo,,7,,14,7,19,6.21,26,,5.054,Indicadores DemandaUniversitaria 2013 GRADO EN EDUCACIÓN PRIMARIA (ALMENDRALEJO) (1809),5.175,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0616-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0616-grado-en-educacion-infantil-badajoz,,13,1,126,13,128,,140,,5.026,Indicadores DemandaUniversitaria 2013 GRADO EN EDUCACIÓN INFANTIL (BADAJOZ) (0616),5.13,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1704-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1704-grado-en-comunicacion-audiovisual,,47,1,31,47,32,,78,,6.622,Indicadores DemandaUniversitaria 2013 GRADO EN COMUNICACIÓN AUDIOVISUAL (1704),6.35,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0390-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0390-pceo-derecho-y-administracion-y-direccion-de-empresas,7.5,24,,26,24,27,,51,,8.56,Indicadores DemandaUniversitaria 2013 PCEO: DERECHO / ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (0390),5.7,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1190-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1190-pceo-administracion-y-direccion-de-empresas-y-derecho,5,44,,36,44,36,,80,,6.54,Indicadores DemandaUniversitaria 2013 PCEO: ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / DERECHO (1190),7.4,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0818-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0818-grado-en-ingenieria-mecanica-rama-industrial,,69,,5,81,5,,86,,7.57,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA MECÁNICA (RAMA INDUSTRIAL) (0818),5.05,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1626-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1626-grado-en-edificacion,,28,,26,33,28,,61,,5.092,Indicadores DemandaUniversitaria 2013 GRADO EN EDIFICACIÓN (1626),5,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1790-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1790-pceo-comunicacion-audiovisual-e-informacion-y-documentacion,,13,,7,13,7,,20,,5.78,Indicadores DemandaUniversitaria 2013 PCEO: COMUNICACIÓN AUDIOVISUAL/ INFORMACIÓN Y DOCUMENTACIÓN (1790),6.125,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1904-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1904-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-almendralejo,,14,,6,16,6,,22,,5,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (ALMENDRALEJO (1904),6.875,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1490-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1490-pceo-administracion-y-direccion-de-empresas-y-turismo,,24,,37,25,38,7.099,63,7.086,5.524,Indicadores DemandaUniversitaria 2013 PCEO: ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / TURISMO (1490),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0129-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0129-grado-en-estadistica,,6,1,6,6,6,5,11,,5.426,Indicadores DemandaUniversitaria 2013 GRADO EN ESTADÍSTICA (0129),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0131-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0131-grado-en-ingenieria-quimica-industrial,,13,1,15,42,40,6.874,81,,5.004,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA QUÍMICA INDUSTRIAL (0131),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0816-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0816-grado-en-ingenieria-electrica-rama-industrial,,64,2,13,68,13,7.37,79,,5.242,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA ELÉCTRICA (RAMA INDUSTRIAL) (0816),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1191-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1191-pceo-administracion-y-direccion-de-empresas-y-economia,,18,1,28,18,28,6.405,45,,6.306,Indicadores DemandaUniversitaria 2013 PCEO: ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / ECONOMÍA (1191),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1192-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1192-pceo-ade-y-relaciones-laborales-y-recursos-humanos,,10,1,20,10,20,7.193,29,,5.53,Indicadores DemandaUniversitaria 2013 PCEO: ADE / RELACIONES LABORALES Y RECURSOS HUMANOS (1192),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1623-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1623-grado-en-ingenieria-civil-construcciones-civiles,,48,1,12,64,19,5.903,82,,5.06,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES (1623),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0124-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0124-grado-en-matematicas,,17,,11,17,12,7.833,29,,5.628,Indicadores DemandaUniversitaria 2013 GRADO EN MATEMÁTICAS (0124),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0130-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0130-grado-en-enologia,,9,,7,9,7,5,16,,5.292,Indicadores DemandaUniversitaria 2013 GRADO EN ENOLOGÍA (0130),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0516-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0516-grado-en-ciencia-y-tecnologia-de-los-alimentos,,12,,33,12,33,5.7,45,,5.04,Indicadores DemandaUniversitaria 2013 GRADO EN CIENCIA Y TECNOLOGÍA DE LOS ALIMENTOS (0516),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1514-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1514-grado-en-ingenieria-informatica-en-tecnologias-de-la-informacion,,18,,3,20,3,6.239,22,,5.14,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA INFORMÁTICA EN TECNOLOGÍAS DE LA INFORMACIÓN (1514),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1515-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1515-grado-en-ingenieria-en-telematica,,17,,4,21,4,6.5,23,,5.18,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA EN TELEMÁTICA (1515),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1625-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1625-grado-en-ingenieria-civil-transportes-y-servicios-urbanos,,15,,1,30,3,5.871,33,,5.1,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA CIVIL - TRANSPORTES Y SERVICIOS URBANOS (1625),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0125-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0125-grado-en-quimica,,11,1,22,17,28,,44,,5.496,Indicadores DemandaUniversitaria 2013 GRADO EN QUÍMICA (0125),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0427-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0427-grado-en-geografia-y-ordenacion-del-territorio,,16,1,7,17,7,,23,,5.076,Indicadores DemandaUniversitaria 2013 GRADO EN GEOGRAFÍA Y ORDENACIÓN DEL TERRITORIO (0427),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0430-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0430-grado-en-lenguas-y-literaturas-modernas-frances,,10,1,11,11,11,,21,,5.458,Indicadores DemandaUniversitaria 2013 GRADO EN LENGUAS Y LITERATURAS MODERNAS - FRANCÉS (0430),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-1627-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1627-grado-en-ingenieria-informatica-en-ingenieria-de-computadores,,72,1,5,73,5,,78,,5,Indicadores DemandaUniversitaria 2013 GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES (1627),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0121-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0121-grado-en-ciencias-ambientales,,22,,13,25,18,,43,,5.09,Indicadores DemandaUniversitaria 2013 GRADO EN CIENCIAS AMBIENTALES (0121),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0122-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0122-grado-en-fisica,,22,,10,24,10,,34,,5.225,Indicadores DemandaUniversitaria 2013 GRADO EN FÍSICA (0122),,,,2012-2013
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2013-0429-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0429-grado-en-historia-del-arte-y-patrimonio-historico-artistico,,10,,21,10,21,,31,,5.128,Indicadores DemandaUniversitaria 2013 GRADO EN HISTORIA DEL ARTE Y PATRIMONIO HISTÓRICO-ARTÍSTICO (0429),,,,2012-2013
