uri,ou_indicadoresTitulacion,ou_notaMinimaAccesoMayor45,ou_hombresPrimeraMatriculaPrimerCurso,ou_extranjerosPrimeraMatricula,ou_mujeresPrimeraMatriculaPrimerCurso,ou_hombresPrimeraMatricula,ou_mujeresPrimeraMatricula,ou_notaMinimaAccesoTitulados,ou_espanolesPrimeraMatricula,ou_notaMinimaAccesoDeportistas,ou_notaMinimaAccesoGeneral,rdfs_label,ou_notaMinimaAccesoMayor25,ou_notaMinimaAccesoMayor40,ou_notaMinimaAccesoDiscapacitados,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1792-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1792-pceo-periodismo-y-comunicacion-audiovisual,,3,,6,3,6,,9,,9.402,Indicadores DemandaUniversitaria 2019 DOBLE GRADO EN PERIODISMO / COMUNICACIÓN AUDIOVISUAL (1792),,,9.182,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1407-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1407-grado-en-administracion-y-direccion-de-empresas-caceres,,81,4,55,83,57,5.444,136,,5.138,Indicadores DemandaUniversitaria 2019 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (CÁCERES) (1407),,5.42,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1408-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1408-grado-en-turismo,,18,2,15,18,15,,31,,5,Indicadores DemandaUniversitaria 2019 GRADO EN TURISMO (1408),,6.16,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1807-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1807-grado-en-trabajo-social,,2,,9,3,10,,13,,5.95,Indicadores DemandaUniversitaria 2019 GRADO EN TRABAJO SOCIAL (1807),,5.75,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0211-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0211-grado-en-fisioterapia,,24,1,40,25,43,8.563,67,8.657,9.932,Indicadores DemandaUniversitaria 2019 GRADO EN FISIOTERAPIA (0211),7.75,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1212-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1212-grado-en-podologia,,12,1,52,12,52,,63,7.065,5.733,Indicadores DemandaUniversitaria 2019 GRADO EN PODOLOGÍA (1212),6.24,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0306-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0306-grado-en-derecho,6.25,42,4,67,45,71,7.099,112,,5.164,Indicadores DemandaUniversitaria 2019 GRADO EN DERECHO (0306),5.279,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1210-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1210-grado-en-enfermeria-plasencia,,27,3,72,27,72,8.125,96,,8.784,Indicadores DemandaUniversitaria 2019 GRADO EN ENFERMERÍA (PLASENCIA) (1210),6.475,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0903-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0903-grado-en-ciencias-de-la-actividad-fisica-y-del-deporte,7.75,67,,22,70,22,7.78,92,,8.451,Indicadores DemandaUniversitaria 2019 GRADO EN CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE (0903),5.375,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1511-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1511-grado-en-enfermeria-merida,6.5,13,,42,13,44,8.62,57,,8.62,Indicadores DemandaUniversitaria 2019 GRADO EN ENFERMERÍA (MÉRIDA) (1511),7,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0210-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0210-grado-en-enfermeria-badajoz,,19,,60,19,64,8.4,83,,9.698,Indicadores DemandaUniversitaria 2019 GRADO EN ENFERMERÍA (BADAJOZ) (0210),8.275,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0715-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0715-grado-en-educacion-social,,15,,69,15,69,7.26,84,,6.67,Indicadores DemandaUniversitaria 2019 GRADO EN EDUCACIÓN SOCIAL (0715),8.975,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0120-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0120-grado-en-biologia,,39,3,71,40,72,,109,,5.05,Indicadores DemandaUniversitaria 2019 GRADO EN BIOLOGÍA (0120),7.12,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1190-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1190-pceo-administracion-y-direccion-de-empresas-y-derecho,,20,1,24,20,24,,43,,5.63,Indicadores DemandaUniversitaria 2019 DOBLE GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / DERECHO (1190),7.15,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1490-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1490-pceo-administracion-y-direccion-de-empresas-y-turismo,,13,2,22,13,22,,33,,5,Indicadores DemandaUniversitaria 2019 DOBLE GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / TURISMO (1490),5.4,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1808-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1808-grado-en-educacion-infantil-almendralejo,,1,,10,1,10,,11,,5.93,Indicadores DemandaUniversitaria 2019 GRADO EN EDUCACIÓN INFANTIL (ALMENDRALEJO) (1808),5.575,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1809-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1809-grado-en-educacion-primaria-almendralejo,,10,,8,10,8,,18,,5,Indicadores DemandaUniversitaria 2019 GRADO EN EDUCACIÓN PRIMARIA (ALMENDRALEJO) (1809),6.45,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1515-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1515-grado-en-ingenieria-telematica-en-telecomunicacion,,6,,,6,,,6,,6.464,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA TELEMÁTICA EN TELECOMUNICACIÓN (1515),6.72,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1112-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1112-grado-en-administracion-y-direccion-de-empresas-badajoz,,41,1,40,50,46,6.27,95,,5,Indicadores DemandaUniversitaria 2019 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (BADAJOZ) (1112),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1113-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1113-grado-en-relaciones-laborales-y-recursos-humanos,,10,1,25,12,25,8.2,36,,5.11,Indicadores DemandaUniversitaria 2019 GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS (1113),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1192-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1192-pceo-ade-y-relaciones-laborales-y-recursos-humanos,,3,1,5,3,5,6.274,7,,5,Indicadores DemandaUniversitaria 2019 DOBLE GRADO EN ADE / RELACIONES LABORALES Y RECURSOS HUMANOS (1192),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0122-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0122-grado-en-fisica,,28,,11,29,12,8.069,41,,9.617,Indicadores DemandaUniversitaria 2019 GRADO EN FÍSICA (0122),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0130-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0130-grado-en-enologia,,2,,3,2,3,6.62,5,,5.35,Indicadores DemandaUniversitaria 2019 GRADO EN ENOLOGÍA (0130),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0136-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0136-grado-en-biotecnologia,,20,,24,20,24,8.045,44,,10.559,Indicadores DemandaUniversitaria 2019 GRADO EN BIOTECNOLOGÍA (0136),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0428-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0428-grado-en-historia-y-patrimonio-historico,,25,,14,25,16,5,41,,5.4,Indicadores DemandaUniversitaria 2019 GRADO EN HISTORIA Y PATRIMONIO HISTÓRICO (0428),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0512-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0512-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-badajoz,,14,,3,14,3,6.245,17,,5.123,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (BADAJOZ) (0512),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0513-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0513-grado-en-ingenieria-hortofruticola-y-jardineria,,7,,2,7,2,5.836,9,,5.36,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA HORTOFRUTÍCOLA Y JARDINERÍA (0513),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0724-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0724-grado-en-educacion-primaria-modalidad-bilingue-espanol-ingles,,33,,26,33,26,7.473,59,,5.069,Indicadores DemandaUniversitaria 2019 GRADO EN EDUCACIÓN PRIMARIA. Modalidad Bilingüe (Español-Inglés) (0724),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1626-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1626-grado-en-edificacion,,6,,8,7,9,7.12,16,,5.526,Indicadores DemandaUniversitaria 2019 GRADO EN EDIFICACIÓN (1626),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1704-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1704-grado-en-comunicacion-audiovisual,,26,,31,30,32,6.78,62,,6.629,Indicadores DemandaUniversitaria 2019 GRADO EN COMUNICACIÓN AUDIOVISUAL (1704),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1709-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1709-grado-en-periodismo,,18,,21,19,24,8.786,43,,5.33,Indicadores DemandaUniversitaria 2019 GRADO EN PERIODISMO (1709),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1813-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1813-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias,,20,,4,20,5,5.94,25,,5.272,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (1813),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0429-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0429-grado-en-historia-del-arte-y-patrimonio-historico-artistico,7.75,1,1,8,1,8,,8,,5.75,Indicadores DemandaUniversitaria 2019 GRADO EN HISTORIA DEL ARTE Y PATRIMONIO HISTÓRICO-ARTÍSTICO (0429),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0121-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0121-grado-en-ciencias-ambientales,,10,1,7,10,7,,16,,5.148,Indicadores DemandaUniversitaria 2019 GRADO EN CIENCIAS AMBIENTALES (0121),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0125-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0125-grado-en-quimica,,7,2,24,7,25,,30,,5.582,Indicadores DemandaUniversitaria 2019 GRADO EN QUÍMICA (0125),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0129-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0129-grado-en-estadistica,,17,1,6,17,6,,22,,5.236,Indicadores DemandaUniversitaria 2019 GRADO EN ESTADÍSTICA (0129),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0305-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0305-grado-en-administracion-y-gestion-publica,,6,1,12,6,12,,17,,5.668,Indicadores DemandaUniversitaria 2019 GRADO EN ADMINISTRACIÓN Y GESTIÓN PÚBLICA (0305),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0424-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0424-grado-en-estudios-ingleses,,5,1,40,5,41,,45,,7.83,Indicadores DemandaUniversitaria 2019 GRADO EN ESTUDIOS INGLESES (0424),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0426-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0426-grado-en-filologia-hispanica,,2,1,19,2,19,,20,,5,Indicadores DemandaUniversitaria 2019 GRADO EN FILOLOGÍA HISPÁNICA (0426),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0430-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0430-grado-en-lenguas-y-literaturas-modernas-frances,,2,1,2,2,2,,3,,5,Indicadores DemandaUniversitaria 2019 GRADO EN LENGUAS Y LITERATURAS MODERNAS - FRANCÉS (0430),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0511-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0511-grado-en-ingenieria-de-las-explotaciones-agropecuarias,,27,2,7,27,7,,32,,5,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA DE LAS EXPLOTACIONES AGROPECUARIAS (0511),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0817-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0817-grado-en-ingenieria-electronica-y-automatica-rama-industrial,,51,1,3,51,3,,53,,5.535,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA ELECTRÓNICA Y AUTOMÁTICA (RAMA INDUSTRIAL) (0817),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0818-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0818-grado-en-ingenieria-mecanica-rama-industrial,,61,1,10,64,10,,73,,5.318,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA MECÁNICA (RAMA INDUSTRIAL) (0818),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1114-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1114-grado-en-economia,,23,2,13,26,14,,38,,6.307,Indicadores DemandaUniversitaria 2019 GRADO EN ECONOMÍA (1114),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1624-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1624-grado-en-ingenieria-civil-hidrologia,,2,1,1,3,3,,5,,6.844,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA (1624),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1627-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1627-grado-en-ingenieria-informatica-en-ingenieria-de-computadores,,72,1,6,73,6,,78,,5.135,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES (1627),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1632-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1632-grado-en-ingenieria-informatica-en-ingenieria-del-software,,73,3,7,77,7,,81,,8.607,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE (1632),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1706-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1706-grado-en-informacion-y-documentacion,,6,1,10,12,18,,29,,5.431,Indicadores DemandaUniversitaria 2019 GRADO EN INFORMACIÓN Y DOCUMENTACIÓN (1706),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0431-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0431-grado-en-lenguas-y-literaturas-modernas-portugues,8,1,,5,1,5,,6,,6.754,Indicadores DemandaUniversitaria 2019 GRADO EN LENGUAS Y LITERATURAS MODERNAS - PORTUGUÉS (0431),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0124-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0124-grado-en-matematicas,,30,,17,30,18,,48,,8.593,Indicadores DemandaUniversitaria 2019 GRADO EN MATEMÁTICAS (0124),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0131-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0131-grado-en-ingenieria-quimica-industrial,,10,,6,10,6,,16,,5.218,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA QUÍMICA INDUSTRIAL (0131),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0390-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0390-pceo-derecho-y-administracion-y-direccion-de-empresas,,17,,32,17,32,,49,,6.92,Indicadores DemandaUniversitaria 2019 DOBLE GRADO EN DERECHO / ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (0390),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0391-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0391-pceo-criminologia-y-derecho,,11,,29,11,29,,40,,9.63,Indicadores DemandaUniversitaria 2019 DOBLE GRADO EN CRIMINOLOGÍA / DERECHO (0391),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0425-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0425-grado-en-filologia-clasica,,5,,2,5,3,,8,,6.528,Indicadores DemandaUniversitaria 2019 GRADO EN FILOLOGÍA CLÁSICA (0425),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0427-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0427-grado-en-geografia-y-ordenacion-del-territorio,,7,,1,7,1,,8,,5.546,Indicadores DemandaUniversitaria 2019 GRADO EN GEOGRAFÍA Y ORDENACIÓN DEL TERRITORIO (0427),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0516-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0516-grado-en-ciencia-y-tecnologia-de-los-alimentos,,15,,24,15,26,,41,,5.33,Indicadores DemandaUniversitaria 2019 GRADO EN CIENCIA Y TECNOLOGÍA DE LOS ALIMENTOS (0516),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-0816-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0816-grado-en-ingenieria-electrica-rama-industrial,,11,,4,11,4,,15,,5.08,Indicadores DemandaUniversitaria 2019 GRADO EN INGENIERÍA ELÉCTRICA (RAMA INDUSTRIAL) (0816),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1010-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1010-grado-en-bioquimica,,17,,28,17,28,,45,,10.014,Indicadores DemandaUniversitaria 2019 GRADO EN BIOQUÍMICA (1010),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1191-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1191-pceo-administracion-y-direccion-de-empresas-y-economia,,21,,15,21,15,,36,,5.692,Indicadores DemandaUniversitaria 2019 DOBLE GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / ECONOMÍA (1191),,,,2018-2019
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2019-1209-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1209-grado-en-administracion-y-direccion-de-empresas-plasencia,,12,,5,12,5,,17,,5.8,Indicadores DemandaUniversitaria 2019 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (PLASENCIA) (1209),,,,2018-2019
