uri,ou_indicadoresTitulacion,ou_notaMinimaAccesoMayor45,ou_hombresPrimeraMatriculaPrimerCurso,ou_extranjerosPrimeraMatricula,ou_mujeresPrimeraMatriculaPrimerCurso,ou_hombresPrimeraMatricula,ou_mujeresPrimeraMatricula,ou_notaMinimaAccesoTitulados,ou_espanolesPrimeraMatricula,ou_notaMinimaAccesoDeportistas,ou_notaMinimaAccesoGeneral,rdfs_label,ou_notaMinimaAccesoMayor25,ou_notaMinimaAccesoMayor40,ou_notaMinimaAccesoDiscapacitados,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1407-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1407-grado-en-administracion-y-direccion-de-empresas-caceres,,78,5,32,91,40,7.2,126,,5.45,Indicadores DemandaUniversitaria 2024 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (CÁCERES) (1407),6.18,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1511-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1511-grado-en-enfermeria-merida,6.25,11,,43,11,43,9.32,54,,10.77,Indicadores DemandaUniversitaria 2024 GRADO EN ENFERMERÍA (MÉRIDA) (1511),8.03,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1212-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1212-grado-en-podologia,,18,,46,18,46,8.089,64,,6.17,Indicadores DemandaUniversitaria 2024 GRADO EN PODOLOGÍA (1212),6.73,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0140-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0140-grado-en-fisica,,28,1,12,35,14,,48,,9.738,Indicadores DemandaUniversitaria 2024 GRADO EN FÍSICA (0140),7.69,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1190-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1190-pceo-administracion-y-direccion-de-empresas-y-derecho,,33,6,33,33,33,,60,,5.267,Indicadores DemandaUniversitaria 2024 DOBLE GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / DERECHO (1190),5,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0440-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0440-grado-en-historia-y-patrimonio-historico,,35,,11,36,11,,47,,6.326,Indicadores DemandaUniversitaria 2024 GRADO EN HISTORIA Y PATRIMONIO HISTÓRICO (0440),7.23,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1413-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1413-grado-en-finanzas-y-contabilidad,,14,,10,15,10,,25,,5.252,Indicadores DemandaUniversitaria 2024 GRADO EN FINANZAS Y CONTABILIDAD (1413),7.95,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0903-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0903-grado-en-ciencias-de-la-actividad-fisica-y-del-deporte,,58,,30,60,30,7.487,90,6.848,10.57,Indicadores DemandaUniversitaria 2024 GRADO EN CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE (0903),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1010-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1010-grado-en-bioquimica,,11,,29,11,29,,40,12.304,9.65,Indicadores DemandaUniversitaria 2024 GRADO EN BIOQUÍMICA (1010),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1640-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1640-grado-en-ingenieria-civil,5.25,16,3,4,17,4,6.48,18,,6.115,Indicadores DemandaUniversitaria 2024 GRADO EN INGENIERÍA CIVIL (1640),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0136-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0136-grado-en-biotecnologia,,15,1,25,15,25,8.77,39,,10.906,Indicadores DemandaUniversitaria 2024 GRADO EN BIOTECNOLOGÍA (0136),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0431-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0431-grado-en-lenguas-y-literaturas-modernas-portugues,,5,2,9,5,9,8.04,12,,6,Indicadores DemandaUniversitaria 2024 GRADO EN LENGUAS Y LITERATURAS MODERNAS - PORTUGUÉS (0431),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0716-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0716-grado-en-educacion-infantil-caceres,,13,1,127,13,127,8.31,139,,5.15,Indicadores DemandaUniversitaria 2024 GRADO EN EDUCACIÓN INFANTIL (CÁCERES) (0716),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1114-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1114-grado-en-economia,,26,4,19,27,21,7.975,44,,5,Indicadores DemandaUniversitaria 2024 GRADO EN ECONOMÍA (1114),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1627-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1627-grado-en-ingenieria-informatica-en-ingenieria-de-computadores,,69,2,6,73,7,7.808,78,,5,Indicadores DemandaUniversitaria 2024 GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES (1627),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0513-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0513-grado-en-ingenieria-hortofruticola-y-jardineria,7.25,10,,5,10,5,6.983,15,,5.76,Indicadores DemandaUniversitaria 2024 GRADO EN INGENIERÍA HORTOFRUTÍCOLA Y JARDINERÍA (0513),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1809-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1809-grado-en-educacion-primaria-almendralejo,6.5,10,,13,10,15,7.935,25,,5.378,Indicadores DemandaUniversitaria 2024 GRADO EN EDUCACIÓN PRIMARIA (ALMENDRALEJO) (1809),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0121-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0121-grado-en-ciencias-ambientales,,5,,3,5,3,7.95,8,,6.166,Indicadores DemandaUniversitaria 2024 GRADO EN CIENCIAS AMBIENTALES (0121),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0310-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0310-grado-en-criminologia,,5,,14,5,15,6.79,20,,9.664,Indicadores DemandaUniversitaria 2024 GRADO EN CRIMINOLOGÍA (0310),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0425-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0425-grado-en-filologia-clasica,,7,,7,7,7,5,14,,11.202,Indicadores DemandaUniversitaria 2024 GRADO EN FILOLOGÍA CLÁSICA (0425),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0511-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0511-grado-en-ingenieria-de-las-explotaciones-agropecuarias,,31,,23,31,23,5.828,54,,5.018,Indicadores DemandaUniversitaria 2024 GRADO EN INGENIERÍA DE LAS EXPLOTACIONES AGROPECUARIAS (0511),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0512-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0512-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-badajoz,,14,,15,14,15,7.902,29,,5,Indicadores DemandaUniversitaria 2024 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (BADAJOZ) (0512),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0816-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0816-grado-en-ingenieria-electrica-rama-industrial,,28,,3,30,4,5.841,34,,5.44,Indicadores DemandaUniversitaria 2024 GRADO EN INGENIERÍA ELÉCTRICA (RAMA INDUSTRIAL) (0816),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1709-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1709-grado-en-periodismo,,18,,12,14,12,7.748,26,,5.968,Indicadores DemandaUniversitaria 2024 GRADO EN PERIODISMO (1709),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1808-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1808-grado-en-educacion-infantil-almendralejo,,,,10,,10,8.653,10,,6.92,Indicadores DemandaUniversitaria 2024 GRADO EN EDUCACIÓN INFANTIL (ALMENDRALEJO) (1808),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1520-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1520-grado-en-ingenieria-en-geoinformacion-y-geomatica,,3,,,3,,6.298,3,,5.86,Indicadores DemandaUniversitaria 2024 GRADO EN INGENIERÍA EN GEOINFORMACIÓN Y GEOMÁTICA (1520),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0124-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0124-grado-en-matematicas,,22,1,18,23,19,,41,,11.054,Indicadores DemandaUniversitaria 2024 GRADO EN MATEMÁTICAS (0124),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0125-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0125-grado-en-quimica,,17,1,24,18,24,,41,,6.69,Indicadores DemandaUniversitaria 2024 GRADO EN QUÍMICA (0125),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0305-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0305-grado-en-administracion-y-gestion-publica,,9,2,7,9,7,,14,,5.54,Indicadores DemandaUniversitaria 2024 GRADO EN ADMINISTRACIÓN Y GESTIÓN PÚBLICA (0305),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0390-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0390-pceo-derecho-y-administracion-y-direccion-de-empresas,,25,1,23,25,23,,47,,9.047,Indicadores DemandaUniversitaria 2024 DOBLE GRADO EN DERECHO / ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (0390),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0426-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0426-grado-en-filologia-hispanica,,7,1,22,7,23,,29,,5.548,Indicadores DemandaUniversitaria 2024 GRADO EN FILOLOGÍA HISPÁNICA (0426),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0430-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0430-grado-en-lenguas-y-literaturas-modernas-frances,,1,2,3,1,3,,2,,5,Indicadores DemandaUniversitaria 2024 GRADO EN LENGUAS Y LITERATURAS MODERNAS - FRANCÉS (0430),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0516-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0516-grado-en-ciencia-y-tecnologia-de-los-alimentos,,6,1,4,6,4,,9,,5.394,Indicadores DemandaUniversitaria 2024 GRADO EN CIENCIA Y TECNOLOGÍA DE LOS ALIMENTOS (0516),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0726-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0726-grado-en-educacion-social,,8,2,57,8,57,,63,,6.43,Indicadores DemandaUniversitaria 2024 GRADO EN EDUCACIÓN SOCIAL (0726),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0817-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0817-grado-en-ingenieria-electronica-y-automatica-rama-industrial,,38,2,14,38,15,,51,,6.515,Indicadores DemandaUniversitaria 2024 GRADO EN INGENIERÍA ELECTRÓNICA Y AUTOMÁTICA (RAMA INDUSTRIAL) (0817),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0818-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0818-grado-en-ingenieria-mecanica-rama-industrial,,55,2,3,58,4,,60,,6.268,Indicadores DemandaUniversitaria 2024 GRADO EN INGENIERÍA MECÁNICA (RAMA INDUSTRIAL) (0818),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1198-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1198-doble-grado-en-ade-y-relaciones-laborales-y-recursos-humanos,,9,1,21,9,21,,29,,8.339,Indicadores DemandaUniversitaria 2024 DOBLE GRADO EN ADE / RELACIONES LABORALES Y RECURSOS HUMANOS (1198),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1491-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1491-doble-grado-en-administracion-y-direccion-de-empresas-y-turismo,,9,1,4,9,4,,12,,7.081,Indicadores DemandaUniversitaria 2024 DOBLE GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / TURISMO (1491),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1514-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1514-grado-en-ingenieria-informatica-en-tecnologias-de-la-informacion,,20,4,4,20,4,,20,,5,Indicadores DemandaUniversitaria 2024 GRADO EN INGENIERÍA INFORMÁTICA EN TECNOLOGÍAS DE LA INFORMACIÓN (1514),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1626-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1626-grado-en-edificacion,,13,1,13,14,13,,26,,5.75,Indicadores DemandaUniversitaria 2024 GRADO EN EDIFICACIÓN (1626),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1628-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1628-grado-en-ingenieria-de-sonido-e-imagen-en-telecomunicacion,,25,1,6,25,6,,30,,5,Indicadores DemandaUniversitaria 2024 GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN (1628),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1704-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1704-grado-en-comunicacion-audiovisual,,20,3,24,20,24,,41,,5.968,Indicadores DemandaUniversitaria 2024 GRADO EN COMUNICACIÓN AUDIOVISUAL (1704),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-1807-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1807-grado-en-trabajo-social,,2,2,3,3,4,,5,,6,Indicadores DemandaUniversitaria 2024 GRADO EN TRABAJO SOCIAL (1807),,,,2023-2024
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2024-0129-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0129-grado-en-estadistica,,12,,14,12,14,,26,,6.626,Indicadores DemandaUniversitaria 2024 GRADO EN ESTADÍSTICA (0129),,,,2023-2024
