uri,ou_indicadoresTitulacion,ou_notaMinimaAccesoMayor45,ou_hombresPrimeraMatriculaPrimerCurso,ou_extranjerosPrimeraMatricula,ou_mujeresPrimeraMatriculaPrimerCurso,ou_hombresPrimeraMatricula,ou_mujeresPrimeraMatricula,ou_notaMinimaAccesoTitulados,ou_espanolesPrimeraMatricula,ou_notaMinimaAccesoDeportistas,ou_notaMinimaAccesoGeneral,rdfs_label,ou_notaMinimaAccesoMayor25,ou_notaMinimaAccesoMayor40,ou_notaMinimaAccesoDiscapacitados,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0609-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Maestro/0609-maestro-especialidad-de-educacion-fisica-plan-99-badajoz,,63,,21,64,22,,,,,Indicadores DemandaUniversitaria 2008 MAESTRO ESPECIALIDAD DE EDUCACIÓN FÍSICA (PLAN 99) BADAJOZ (0609),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0610-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Maestro/0610-maestro-especialidad-audicion-y-lenguaje,,2,,76,2,76,,,,,Indicadores DemandaUniversitaria 2008 MAESTRO ESPECIALIDAD AUDICIÓN Y LENGUAJE (0610),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0611-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Maestro/0611-maestro-especialidad-de-educacion-especial-plan-1999,,9,,77,9,78,,,,,Indicadores DemandaUniversitaria 2008 MAESTRO ESPECIALIDAD DE EDUCACIÓN ESPECIAL (PLAN 1999) (0611),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0612-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Maestro/0612-maestro-especialidad-de-lengua-extranjera-plan-1999-badajoz,,21,,55,24,62,,,,,Indicadores DemandaUniversitaria 2008 MAESTRO ESPECIALIDAD DE LENGUA EXTRANJERA (PLAN 1999) BADAJOZ (0612),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0613-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0613-licenciado-en-psicopedagogia-plan-1999,,15,,87,15,88,,,,,Indicadores DemandaUniversitaria 2008 LICENCIADO EN PSICOPEDAGOGÍA (PLAN 1999) (0613),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0614-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Maestro/0614-maestro-especialidad-de-educacion-infantil-plan-1999-badajoz,,11,,74,11,73,,,,,Indicadores DemandaUniversitaria 2008 MAESTRO ESPECIALIDAD DE EDUCACIÓN INFANTIL (PLAN 1999) BADAJOZ (0614),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0708-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Maestro/0708-maestro-especialidad-de-educacion-infantil-plan-1998-caceres-,,5,,76,6,79,,,,,Indicadores DemandaUniversitaria 2008 MAESTRO ESPECIALIDAD DE EDUCACIÓN INFANTIL (PLAN 1998) -CÁCERES- (0708),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0709-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Maestro/0709-maestro-especialidad-de-educacion-fisica-plan-1999-caceres-,,55,,30,58,30,,,,,Indicadores DemandaUniversitaria 2008 MAESTRO ESPECIALIDAD DE EDUCACIÓN FÍSICA (PLAN 1999) -CÁCERES- (0709),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0710-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Maestro/0710-maestro-especialidad-de-educacion-primaria-caceres-plan-1998,,20,,60,20,60,,,,,Indicadores DemandaUniversitaria 2008 MAESTRO ESPECIALIDAD DE EDUCACIÓN PRIMARIA -CÁCERES- (PLAN 1998) (0710),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0711-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0711-licenciatura-en-antropologia-social-y-cultural-plan-1998,,20,,61,20,61,,,,,Indicadores DemandaUniversitaria 2008 LICENCIATURA EN ANTROPOLOGÍA SOCIAL Y CULTURAL (PLAN 1998) (0711),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0712-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Diplomatura/0712-diplomatura-en-educacion-social-plan-1998,,14,,86,15,87,,,,,Indicadores DemandaUniversitaria 2008 DIPLOMATURA EN EDUCACIÓN SOCIAL (PLAN 1998) (0712),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0713-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Maestro/0713-maestro-especialidad-de-lengua-extranjera-caceres-plan-1999,,15,,65,16,68,,,,,Indicadores DemandaUniversitaria 2008 MAESTRO ESPECIALIDAD DE LENGUA EXTRANJERA -CÁCERES- (PLAN 1999) (0713),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0714-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Maestro/0714-maestro-especialidad-de-educacion-musical-plan-1999,,19,,47,20,53,,,,,Indicadores DemandaUniversitaria 2008 MAESTRO ESPECIALIDAD DE EDUCACIÓN MUSICAL (PLAN 1999) (0714),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0806-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/0806-ingenieria-industrial-plan-1998,,32,,7,37,7,,,,,Indicadores DemandaUniversitaria 2008 INGENIERÍA INDUSTRIAL (PLAN 1998) (0806),,,,2007-2008

http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0808-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/IngenieriaTecnica0808-ingeniero-tecnico-industrial-especialidad-en-mecanica-plan-1998,,61,,14,61,14,,,,,Indicadores DemandaUniversitaria 2008 INGENIERO TÉCNICO INDUSTRIAL-ESPECIALIDAD EN MECÁNICA (PLAN 1998) (0808),,,,2007-2008

http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0810-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/0810-ingeniero-en-organizacion-industrial-plan-1998,,10,,3,11,3,,,,,Indicadores DemandaUniversitaria 2008 INGENIERO EN ORGANIZACION INDUSTRIAL (PLAN 1998) (0810),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0812-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/0812-ingeniero-de-materiales,,3,,4,3,4,,,,,Indicadores DemandaUniversitaria 2008 INGENIERO DE MATERIALES (0812),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-0902-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/0902-licenciado-en-ciencias-de-la-actividad-fisica-y-del-deporte-plan-1998,,62,,17,88,28,,,,,Indicadores DemandaUniversitaria 2008 LICENCIADO EN CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE (PLAN 1998) (0902),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1003-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/1003-licenciado-en-veterinaria-plan-1998,,49,,48,55,61,,,,,Indicadores DemandaUniversitaria 2008 LICENCIADO EN VETERINARIA  (PLAN 1998) (1003),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1104-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Diplomatura/1104-diplomatura-en-ciencias-empresariales-badajoz-plan-1999,,111,,143,116,145,,,,,Indicadores DemandaUniversitaria 2008 DIPLOMATURA EN CIENCIAS EMPRESARIALES - (Badajoz) - Plan 1999 (1104),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1106-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Diplomatura/1106-diplomatura-en-relaciones-laborales,,47,,81,49,84,,,,,Indicadores DemandaUniversitaria 2008 DIPLOMATURA EN RELACIONES LABORALES (1106),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1108-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/1108-licenciado-en-economia-plan-1999,,13,,24,21,29,,,,,Indicadores DemandaUniversitaria 2008 LICENCIADO EN ECONOMÍA (PLAN 1999) (1108),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1109-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/1109-licenciatura-en-administracion-y-direccion-de-empresas,,44,,52,77,94,,,,,Indicadores DemandaUniversitaria 2008 LICENCIATURA EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (1109),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1110-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/1110-licenciatura-en-investigacion-y-tecnicas-de-mercado-plan-1999,,5,,7,6,8,,,,,Indicadores DemandaUniversitaria 2008 LICENCIATURA EN INVESTIGACIÓN Y TÉCNICAS DE MERCADO (PLAN 1999) (1110),,,,2007-2008




http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1303-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Diplomatura/1303-diplomatura-en-enfermeria-plan-de-1998-caceres,,16,,79,16,85,,,,,Indicadores DemandaUniversitaria 2008 DIPLOMATURA EN ENFERMERÍA. (PLAN DE 1998) CÁCERES (1303),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1304-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Diplomatura/1304-diplomatura-en-terapia-ocupacional-plan-de-1998,,5,,60,5,60,,,,,Indicadores DemandaUniversitaria 2008 DIPLOMATURA EN TERAPIA OCUPACIONAL (PLAN DE 1998) (1304),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1403-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Diplomatura/1403-diplomado-en-turismo-plan-1998,,23,,75,26,78,,,,,Indicadores DemandaUniversitaria 2008 DIPLOMADO EN TURISMO  (PLAN 1998) (1403),,,,2007-2008

http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1405-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/1405-licenciado-en-ciencias-actuariales-y-financieras-plan-de-1999,,5,,20,5,20,,,,,Indicadores DemandaUniversitaria 2008 LICENCIADO EN CIENCIAS ACTUARIALES Y FINANCIERAS  (PLAN DE 1999) (1405),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1505-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Diplomatura/1505-diplomado-en-enfermeria-plan-1999-cu-merida,,8,,47,8,53,,,,,Indicadores DemandaUniversitaria 2008 DIPLOMADO EN ENFERMERIA (PLAN 1999 C.U. MÉRIDA) (1505),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1506-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/IngenieriaTecnica/1506-ingenieria-tecnica-en-informatica-de-gestion-plan-1999-cu-merida,,4,,1,6,1,,,,,Indicadores DemandaUniversitaria 2008 INGENIERÍA TÉCNICA EN INFORMÁTICA DE GESTIÓN (PLAN 1999 C.U. MÉRIDA) (1506),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1507-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/IngenieriaTecnica/1507-ingenieria-tecnica-en-informatica-de-sistemas-plan-1999-cu-merida,,27,,3,36,5,,,,,Indicadores DemandaUniversitaria 2008 INGENIERÍA TÉCNICA EN INFORMÁTICA DE SISTEMAS (PLAN 1999 C.U. MÉRIDA) (1507),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1508-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/IngenieriaTecnica1508-ingeniero-tecnico-en-topografia-plan-1999,,6,,8,10,8,,,,,Indicadores DemandaUniversitaria 2008 INGENIERO TÉCNICO EN TOPOGRAFÍA (PLAN 1999) (1508),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1509-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/IngenieriaTecnica/1509-ingenieria-tecnica-en-diseno-industrial-plan-2000,,15,,18,16,18,,,,,Indicadores DemandaUniversitaria 2008 INGENIERÍA TÉCNICA EN DISEÑO INDUSTRIAL  (PLAN 2000) (1509),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1510-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/IngenieriaTecnica/1510-ingenieria-tecnica-en-telecomunicacion-especialidad-en-telematica,,9,,1,9,1,,,,,Indicadores DemandaUniversitaria 2008 INGENIERÍA TÉCNICA EN TELECOMUNICACIÓN - ESPECIALIDAD EN TELEMÁTICA (1510),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1608-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Diplomatura/1608-diplomatura-en-estadistica,,2,,8,2,8,,,,,Indicadores DemandaUniversitaria 2008 DIPLOMATURA EN ESTADÍSTICA. (1608),,,,2007-2008

http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1611-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/1611-ingenieria-en-informatica-plan-1998,,28,,4,43,8,,,,,Indicadores DemandaUniversitaria 2008 INGENIERÍA EN INFORMÁTICA (PLAN 1998) (1611),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1612-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/1612-ingenieria-tecnica-en-informatica-de-gestion-plan-1998,,30,,4,30,4,,,,,Indicadores DemandaUniversitaria 2008 INGENIERÍA TECNICA EN INFORMÁTICA DE GESTIÓN (PLAN 1998) (1612),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1613-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/ArquitecturaTecnica/1613-arquitectura-tecnica-plan-1998,,94,,63,96,64,,,,,Indicadores DemandaUniversitaria 2008 ARQUITECTURA TÉCNICA (PLAN 1998) (1613),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1616-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/IngenieriaTecnica/1616-ingenieria-tecnica-en-informatica-de-sistemas-plan-1998-politecnica,,87,,12,88,13,,,,,Indicadores DemandaUniversitaria 2008 INGENIERÍA TÉCNICA EN INFORMÁTICA DE SISTEMAS (PLAN 1998 POLITÉCNICA) (1616),,,,2007-2008



http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1701-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Diplomatura/1701-diplomatura-en-biblioteconomia-y-documentacion-plan-1995,,8,,5,9,5,,,,,Indicadores DemandaUniversitaria 2008 DIPLOMATURA EN BIBLIOTECONOMÍA Y DOCUMENTACIÓN (PLAN 1995) (1701),,,,2007-2008
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2008-1702-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Licenciatura/1702-licenciatura-en-documentacion-plan-1997,,4,,21,4,21,,,,,Indicadores DemandaUniversitaria 2008 LICENCIATURA EN DOCUMENTACIÓN (PLAN 1997) (1702),,,,2007-2008
