uri,ou_indicadoresTitulacion,ou_notaMinimaAccesoMayor45,ou_hombresPrimeraMatriculaPrimerCurso,ou_extranjerosPrimeraMatricula,ou_mujeresPrimeraMatriculaPrimerCurso,ou_hombresPrimeraMatricula,ou_mujeresPrimeraMatricula,ou_notaMinimaAccesoTitulados,ou_espanolesPrimeraMatricula,ou_notaMinimaAccesoDeportistas,ou_notaMinimaAccesoGeneral,rdfs_label,ou_notaMinimaAccesoMayor25,ou_notaMinimaAccesoMayor40,ou_notaMinimaAccesoDiscapacitados,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1006-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1006-grado-en-veterinaria,,30,3,67,34,76,7.74,107,6.855,10.382,Indicadores DemandaUniversitaria 2015 GRADO EN VETERINARIA (1006),7.975,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0211-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0211-grado-en-fisioterapia,6.75,31,,33,32,34,8.26,66,5.376,10.95,Indicadores DemandaUniversitaria 2015 GRADO EN FISIOTERAPIA (0211),6.375,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1632-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1632-grado-en-ingenieria-informatica-en-ingenieria-del-software,,64,3,9,65,10,,72,6.342,6.49,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE (1632),6.425,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1210-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1210-grado-en-enfermeria-plasencia,9.25,24,1,76,25,79,8.073,103,,8.27,Indicadores DemandaUniversitaria 2015 GRADO EN ENFERMERÍA (PLASENCIA) (1210),7.05,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0616-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0616-grado-en-educacion-infantil-badajoz,,13,1,120,13,121,6.696,133,,5.046,Indicadores DemandaUniversitaria 2015 GRADO EN EDUCACIÓN INFANTIL (BADAJOZ) (0616),5.375,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0717-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0717-grado-en-educacion-primaria-caceres,,94,1,112,104,123,8.01,226,,5,Indicadores DemandaUniversitaria 2015 GRADO EN EDUCACIÓN PRIMARIA (CÁCERES) (0717),5.88,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1112-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1112-grado-en-administracion-y-direccion-de-empresas-badajoz,,72,3,70,83,95,6.652,160,,5.026,Indicadores DemandaUniversitaria 2015 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (BADAJOZ) (1112),5.625,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1305-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1305-grado-en-enfermeria-caceres,,23,1,70,24,72,7.089,95,,9.33,Indicadores DemandaUniversitaria 2015 GRADO EN ENFERMERÍA (CÁCERES) (1305),7.875,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0429-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0429-grado-en-historia-del-arte-y-patrimonio-historico-artistico,5.25,10,,25,10,25,6.531,35,,5.081,Indicadores DemandaUniversitaria 2015 GRADO EN HISTORIA DEL ARTE Y PATRIMONIO HISTÓRICO-ARTÍSTICO (0429),7.371,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1113-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1113-grado-en-relaciones-laborales-y-recursos-humanos,8.25,25,,45,27,53,6.422,75,,5.21,Indicadores DemandaUniversitaria 2015 GRADO EN RELACIONES LABORALES Y RECURSOS HUMANOS (1113),5.325,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1212-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1212-grado-en-podologia,6.5,16,,47,21,58,7.85,79,,5.626,Indicadores DemandaUniversitaria 2015 GRADO EN PODOLOGÍA (1212),6.275,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0210-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0210-grado-en-enfermeria-badajoz,,15,,61,19,78,8.122,97,,10.214,Indicadores DemandaUniversitaria 2015 GRADO EN ENFERMERÍA (BADAJOZ) (0210),7.45,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0428-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0428-grado-en-historia-y-patrimonio-historico,,33,,12,34,12,5,46,,5.29,Indicadores DemandaUniversitaria 2015 GRADO EN HISTORIA Y PATRIMONIO HISTÓRICO (0428),5.05,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1010-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1010-grado-en-bioquimica,,15,,24,15,24,7.984,39,,7.83,Indicadores DemandaUniversitaria 2015 GRADO EN BIOQUÍMICA (1010),8.5,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1190-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1190-pceo-administracion-y-direccion-de-empresas-y-derecho,,45,,31,45,31,7.048,76,,5.378,Indicadores DemandaUniversitaria 2015 PCEO: ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / DERECHO (1190),5.525,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1192-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1192-pceo-ade-y-relaciones-laborales-y-recursos-humanos,,12,,17,12,17,5.835,29,,5.406,Indicadores DemandaUniversitaria 2015 PCEO: ADE / RELACIONES LABORALES Y RECURSOS HUMANOS (1192),7.192,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1490-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1490-pceo-administracion-y-direccion-de-empresas-y-turismo,,22,,30,22,30,6.573,52,,5.018,Indicadores DemandaUniversitaria 2015 PCEO: ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / TURISMO (1490),6.05,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1511-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1511-grado-en-enfermeria-merida,,12,,43,14,60,8.66,74,,9.186,Indicadores DemandaUniversitaria 2015 GRADO EN ENFERMERÍA (MÉRIDA) (1511),6.35,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1809-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1809-grado-en-educacion-primaria-almendralejo,,8,,21,8,21,6.679,29,,5.13,Indicadores DemandaUniversitaria 2015 GRADO EN EDUCACIÓN PRIMARIA (ALMENDRALEJO) (1809),5.1,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1904-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1904-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-almendralejo,,26,,1,53,9,5,62,,5.036,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (ALMENDRALEJO (1904),5.793,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0305-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0305-grado-en-administracion-y-gestion-publica,,14,,18,14,20,,34,,5.264,Indicadores DemandaUniversitaria 2015 GRADO EN ADMINISTRACIÓN Y GESTIÓN PÚBLICA (0305),5,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0513-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0513-grado-en-ingenieria-hortofruticola-y-jardineria,,20,,4,23,5,,28,,5.01,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA HORTOFRUTÍCOLA Y JARDINERÍA (0513),7.65,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1407-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1407-grado-en-administracion-y-direccion-de-empresas-caceres,,61,2,61,64,67,8.45,127,6.574,5,Indicadores DemandaUniversitaria 2015 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (CÁCERES) (1407),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0120-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0120-grado-en-biologia,,55,2,57,57,57,6.72,112,,5.378,Indicadores DemandaUniversitaria 2015 GRADO EN BIOLOGÍA (0120),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0130-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0130-grado-en-enologia,,7,1,12,7,12,6.97,18,,5.62,Indicadores DemandaUniversitaria 2015 GRADO EN ENOLOGÍA (0130),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0424-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0424-grado-en-estudios-ingleses,,11,1,34,11,34,5,44,,7.75,Indicadores DemandaUniversitaria 2015 GRADO EN ESTUDIOS INGLESES (0424),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0511-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0511-grado-en-ingenieria-de-las-explotaciones-agropecuarias,,38,1,14,41,16,6.541,56,,5.128,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA DE LAS EXPLOTACIONES AGROPECUARIAS (0511),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0512-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0512-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-badajoz,,26,1,18,27,24,5.53,50,,5.242,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (BADAJOZ) (0512),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0817-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0817-grado-en-ingenieria-electronica-y-automatica-rama-industrial,,59,1,13,69,15,5.998,83,,5.024,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA ELECTRÓNICA Y AUTOMÁTICA (RAMA INDUSTRIAL) (0817),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0818-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0818-grado-en-ingenieria-mecanica-rama-industrial,,58,1,14,70,18,7.273,87,,8.718,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA MECÁNICA (RAMA INDUSTRIAL) (0818),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0131-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0131-grado-en-ingenieria-quimica-industrial,,12,,13,13,13,9.05,26,,6.146,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA QUÍMICA INDUSTRIAL (0131),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0390-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0390-pceo-derecho-y-administracion-y-direccion-de-empresas,,25,,24,25,24,8.111,49,,5.776,Indicadores DemandaUniversitaria 2015 PCEO: DERECHO / ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (0390),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0430-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0430-grado-en-lenguas-y-literaturas-modernas-frances,,5,,6,5,6,8.788,11,,6.457,Indicadores DemandaUniversitaria 2015 GRADO EN LENGUAS Y LITERATURAS MODERNAS - FRANCÉS (0430),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0824-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0824-grado-en-ingenieria-de-materiales,,17,,7,17,7,5.599,24,,5.076,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA DE MATERIALES (0824),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1209-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1209-grado-en-administracion-y-direccion-de-empresas-plasencia,,17,,21,17,23,5.369,40,,5,Indicadores DemandaUniversitaria 2015 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (PLASENCIA) (1209),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1512-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1512-grado-en-ingenieria-en-diseno-industrial-y-desarrollo-de-productos,,25,,30,25,33,5,58,,5.41,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA EN DISEÑO INDUSTRIAL Y DESARROLLO DE PRODUCTOS (1512),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1623-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1623-grado-en-ingenieria-civil-construcciones-civiles,,34,,16,48,23,5,71,,5.07,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES (1623),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1808-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1808-grado-en-educacion-infantil-almendralejo,,2,,10,2,11,6.662,13,,5.106,Indicadores DemandaUniversitaria 2015 GRADO EN EDUCACIÓN INFANTIL (ALMENDRALEJO) (1808),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0122-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0122-grado-en-fisica,,19,1,13,19,13,,31,,5.21,Indicadores DemandaUniversitaria 2015 GRADO EN FÍSICA (0122),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0124-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0124-grado-en-matematicas,,13,2,9,13,10,,21,,5.27,Indicadores DemandaUniversitaria 2015 GRADO EN MATEMÁTICAS (0124),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0125-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0125-grado-en-quimica,,14,1,20,14,21,,34,,5.725,Indicadores DemandaUniversitaria 2015 GRADO EN QUÍMICA (0125),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0426-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0426-grado-en-filologia-hispanica,,4,1,25,4,26,,29,,5.068,Indicadores DemandaUniversitaria 2015 GRADO EN FILOLOGÍA HISPÁNICA (0426),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0516-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0516-grado-en-ciencia-y-tecnologia-de-los-alimentos,,10,2,42,10,42,,50,,5.02,Indicadores DemandaUniversitaria 2015 GRADO EN CIENCIA Y TECNOLOGÍA DE LOS ALIMENTOS (0516),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0816-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0816-grado-en-ingenieria-electrica-rama-industrial,,51,3,9,60,11,,68,,5.068,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA ELÉCTRICA (RAMA INDUSTRIAL) (0816),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1191-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1191-pceo-administracion-y-direccion-de-empresas-y-economia,,26,1,22,26,22,,47,,5.674,Indicadores DemandaUniversitaria 2015 PCEO: ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / ECONOMÍA (1191),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1624-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1624-grado-en-ingenieria-civil-hidrologia,,27,1,8,38,12,,49,,5.07,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA (1624),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1627-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1627-grado-en-ingenieria-informatica-en-ingenieria-de-computadores,,71,1,5,72,5,,76,,5,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES (1627),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1628-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1628-grado-en-ingenieria-de-sonido-e-imagen-en-telecomunicacion,,34,1,6,35,6,,40,,5.206,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN (1628),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0129-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0129-grado-en-estadistica,,12,,15,12,15,,27,,5.34,Indicadores DemandaUniversitaria 2015 GRADO EN ESTADÍSTICA (0129),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0136-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0136-grado-en-biotecnologia,,20,,20,20,20,,40,,9.276,Indicadores DemandaUniversitaria 2015 GRADO EN BIOTECNOLOGÍA (0136),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0425-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0425-grado-en-filologia-clasica,,6,,7,6,7,,13,,6.026,Indicadores DemandaUniversitaria 2015 GRADO EN FILOLOGÍA CLÁSICA (0425),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0427-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0427-grado-en-geografia-y-ordenacion-del-territorio,,16,,6,16,6,,22,,5,Indicadores DemandaUniversitaria 2015 GRADO EN GEOGRAFÍA Y ORDENACIÓN DEL TERRITORIO (0427),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-0431-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0431-grado-en-lenguas-y-literaturas-modernas-portugues,,3,,3,3,3,,6,,5.332,Indicadores DemandaUniversitaria 2015 GRADO EN LENGUAS Y LITERATURAS MODERNAS - PORTUGUÉS (0431),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1114-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1114-grado-en-economia,,18,,18,20,24,,38,,5.256,Indicadores DemandaUniversitaria 2015 GRADO EN ECONOMÍA (1114),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1211-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1211-grado-en-ingenieria-forestal-y-del-medio-natural,,19,,7,24,8,,32,,5.272,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA FORESTAL Y DEL MEDIO NATURAL (1211),,,,2014-2015
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2015-1513-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1513-grado-en-ingenieria-en-geomatica-y-topografia,,12,,3,23,7,,30,,5.25,Indicadores DemandaUniversitaria 2015 GRADO EN INGENIERÍA EN GEOMÁTICA Y TOPOGRAFÍA (1513),,,,2014-2015
