uri,ou_indicadoresTitulacion,ou_notaMinimaAccesoMayor45,ou_hombresPrimeraMatriculaPrimerCurso,ou_extranjerosPrimeraMatricula,ou_mujeresPrimeraMatriculaPrimerCurso,ou_hombresPrimeraMatricula,ou_mujeresPrimeraMatricula,ou_notaMinimaAccesoTitulados,ou_espanolesPrimeraMatricula,ou_notaMinimaAccesoDeportistas,ou_notaMinimaAccesoGeneral,rdfs_label,ou_notaMinimaAccesoMayor25,ou_notaMinimaAccesoMayor40,ou_notaMinimaAccesoDiscapacitados,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0425-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0425-grado-en-filologia-clasica,,1,,8,1,8,,9,,5.636,Indicadores DemandaUniversitaria 2014 GRADO EN FILOLOGÍA CLÁSICA (0425),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0428-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0428-grado-en-historia-y-patrimonio-historico,,33,,20,36,21,,57,,5.09,Indicadores DemandaUniversitaria 2014 GRADO EN HISTORIA Y PATRIMONIO HISTÓRICO (0428),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0430-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0430-grado-en-lenguas-y-literaturas-modernas-frances,,3,,9,3,9,,13,,5.65,Indicadores DemandaUniversitaria 2014 GRADO EN LENGUAS Y LITERATURAS MODERNAS - FRANCÉS (0430),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0512-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0512-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-badajoz,,21,,6,23,10,,33,,5.09,Indicadores DemandaUniversitaria 2014 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (BADAJOZ) (0512),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0127-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0127-mu-en-formacion-del-profesorado-en-educacion-secundaria,,33,1,45,33,45,5.616,77,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN FORMACIÓN DEL PROFESORADO EN EDUCACIÓN SECUNDARIA (0127),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0214-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0214-mu-en-investigacion-en-ciencias-de-la-salud,,10,2,16,10,16,5,24,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS DE LA SALUD (0214),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0308-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0308-mu-en-abogacia,,30,1,50,30,50,5,79,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN ABOGACÍA (0308),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0432-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0432-mu-en-desarrollo-rural,,7,2,32,7,32,1.65,37,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN DESARROLLO RURAL (0432),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0433-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0433-mu-en-formacion-del-profesorado-en-educacion-secundaria,,50,3,80,50,80,5,127,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN FORMACIÓN DEL PROFESORADO EN EDUCACIÓN SECUNDARIA (0433),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0618-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0618-mu-en-formacion-del-profesorado-en-educacion-secundaria,,43,2,86,43,86,5,127,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN FORMACIÓN DEL PROFESORADO EN EDUCACIÓN SECUNDARIA (0618),,,,2013-2014

http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0128-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0128-mu-en-investigacion-en-ciencias,,10,,12,10,12,5.791,22,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS (0128),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0132-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0132-mu-en-quimica-sostenible,,2,,1,2,1,6.754,3,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN QUÍMICA SOSTENIBLE (0132),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0307-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0307-mu-en-investigacion-en-ciencias-sociales-y-juridicas,,4,,3,4,3,6.3,7,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS SOCIALES Y JURÍDICAS (0307),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0434-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0434-mu-en-investigacion-en-artes-y-humanidades,,9,,16,9,16,6.209,25,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN ARTES Y HUMANIDADES (0434),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0514-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0514-mu-en-gestion-de-calidad-y-trazabilidad-alimentos-de-origen-vegetal,,10,,15,10,15,5.427,25,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN GESTIÓN DE CALIDAD Y TRAZABILIDAD ALIMENTOS DE ORIGEN VEGETAL (0514),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0515-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0515-mu-en-investigacion-en-ingenieria-y-arquitectura,,3,,2,3,2,6.093,5,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA (0515),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0619-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0619-mu-en-investigacion-en-ciencias-sociales-y-juridicas,,10,,49,10,49,2.06,59,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS SOCIALES Y JURÍDICAS (0619),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0620-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0620-mu-en-investigacion-ensenanza-y-aprendizaje-de-las-cc-expe-socia-y-mat,,11,,16,11,16,5,27,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN ENSEÑANZA Y APRENDIZAJE DE LAS CC. EXPE SOCIA Y MAT (0620),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0718-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0718-mu-en-formacion-del-profesorado-en-educacion-secundaria,,52,,65,52,65,5.412,117,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN FORMACIÓN DEL PROFESORADO EN EDUCACIÓN SECUNDARIA (0718),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0719-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0719-mu-en-investigacion-en-ciencias-sociales-y-juridicas,,16,,41,16,41,1.39,57,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS SOCIALES Y JURÍDICAS (0719),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0720-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0720-mu-formacion-en-portugues-para-prof-ensenanza-prim-y-secundaria,,6,,12,6,12,6.71,18,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO FORMACIÓN EN PORTUGUÉS PARA PROF. ENSEÑANZA PRIM. Y SECUNDARIA (0720),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0820-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0820-mu-en-seguridad-y-salud-laboral,,10,,6,10,6,5.508,16,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN SEGURIDAD Y SALUD LABORAL (0820),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0821-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0821-mu-en-investigacion-en-ingenieria-y-arquitectura,,8,,1,8,1,6.358,9,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA (0821),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0822-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0822-mu-en-ingenieria-biomedica,,3,,4,3,4,5.893,7,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN INGENIERÍA BIOMÉDICA (0822),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0904-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0904-mu-en-investigacion-en-ciencias-sociales-y-juridicas,,21,,9,21,9,1.73,30,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN CIENCIAS SOCIALES Y JURÍDICAS (0904),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0133-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0133-mu-en-quimica-teorica-y-modelizacion-computacional,,,,1,,1,9.087,1,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN QUÍMICA TEÓRICA Y MODELIZACIÓN COMPUTACIONAL (0133),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0819-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/MasterOficial/0819-mu-en-recursos-renovables-e-ingenieria-energetica,,4,,,4,,7.619,4,,,Indicadores DemandaUniversitaria 2014 MÁSTER UNIVERSITARIO EN RECURSOS RENOVABLES E INGENIERÍA ENERGÉTICA (0819),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-0806-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Ingenieria/0806-ingenieria-industrial-plan-1998,,,,,2,2,,4,,,Indicadores DemandaUniversitaria 2014 INGENIERÍA INDUSTRIAL (PLAN 1998) (0806),,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-1209-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1209-grado-en-administracion-y-direccion-de-empresas-plasencia,,26,1,42,27,46,5.356,72,,5.06,Indicadores DemandaUniversitaria 2014 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (PLASENCIA) (1209),,6.07,6.18,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-1305-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1305-grado-en-enfermeria-caceres,,13,1,82,13,88,9.599,100,9.086,8.272,Indicadores DemandaUniversitaria 2014 GRADO EN ENFERMERÍA (CÁCERES) (1305),6.9,,7.19,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-1632-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1632-grado-en-ingenieria-informatica-en-ingenieria-del-software,,74,1,4,91,5,6.726,96,,5.124,Indicadores DemandaUniversitaria 2014 GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE (1632),6.063,,7.386,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-1704-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1704-grado-en-comunicacion-audiovisual,,50,,31,50,32,7.06,81,,6.406,Indicadores DemandaUniversitaria 2014 GRADO EN COMUNICACIÓN AUDIOVISUAL (1704),5,,6.386,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-1408-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1408-grado-en-turismo,,26,2,43,27,48,7.04,73,,5,Indicadores DemandaUniversitaria 2014 GRADO EN TURISMO (1408),,,5.792,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-1006-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1006-grado-en-veterinaria,,31,2,67,37,74,7.28,109,9.078,9.997,Indicadores DemandaUniversitaria 2014 GRADO EN VETERINARIA (1006),6.55,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-1210-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1210-grado-en-enfermeria-plasencia,,24,1,73,35,122,7.62,156,,8.044,Indicadores DemandaUniversitaria 2014 GRADO EN ENFERMERÍA (PLASENCIA) (1210),5.85,,,2013-2014
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2014-1212-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1212-grado-en-podologia,,17,1,47,17,48,7.53,64,,6,Indicadores DemandaUniversitaria 2014 GRADO EN PODOLOGÍA (1212),5.675,,,2013-2014
