uri,ou_indicadoresTitulacion,ou_notaMinimaAccesoMayor45,ou_hombresPrimeraMatriculaPrimerCurso,ou_extranjerosPrimeraMatricula,ou_mujeresPrimeraMatriculaPrimerCurso,ou_hombresPrimeraMatricula,ou_mujeresPrimeraMatricula,ou_notaMinimaAccesoTitulados,ou_espanolesPrimeraMatricula,ou_notaMinimaAccesoDeportistas,ou_notaMinimaAccesoGeneral,rdfs_label,ou_notaMinimaAccesoMayor25,ou_notaMinimaAccesoMayor40,ou_notaMinimaAccesoDiscapacitados,ou_cursoAcademico
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1408-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1408-grado-en-turismo,,15,1,43,16,42,5.743,57,,5.036,Indicadores DemandaUniversitaria 2011 GRADO EN TURISMO (1408),5.38,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0428-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0428-grado-en-historia-y-patrimonio-historico,6.25,35,,16,35,16,7.465,51,,5.136,Indicadores DemandaUniversitaria 2011 GRADO EN HISTORIA Y PATRIMONIO HISTÓRICO (0428),5.3,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0616-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0616-grado-en-educacion-infantil-badajoz,5.25,16,,143,16,143,7.107,159,,5.014,Indicadores DemandaUniversitaria 2011 GRADO EN EDUCACIÓN INFANTIL (BADAJOZ) (0616),6.475,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1306-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1306-grado-en-terapia-ocupacional,5.75,7,,55,7,55,6.545,62,,5.228,Indicadores DemandaUniversitaria 2011 GRADO EN TERAPIA OCUPACIONAL (1306),7.6,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1809-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1809-grado-en-educacion-primaria-almendralejo,8.25,4,,19,4,19,5.48,23,,5,Indicadores DemandaUniversitaria 2011 GRADO EN EDUCACIÓN PRIMARIA (ALMENDRALEJO) (1809),5.175,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0427-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0427-grado-en-geografia-y-ordenacion-del-territorio,,15,,10,15,10,7.783,25,,5,Indicadores DemandaUniversitaria 2011 GRADO EN GEOGRAFÍA Y ORDENACIÓN DEL TERRITORIO (0427),5.3,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1190-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1190-pceo-administracion-y-direccion-de-empresas-y-derecho,,34,,44,35,45,7.012,80,,6.298,Indicadores DemandaUniversitaria 2011 PCEO: ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / DERECHO (1190),5.4,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1211-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1211-grado-en-ingenieria-forestal-y-del-medio-natural,,31,,6,31,6,7.09,37,,5.56,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA FORESTAL Y DEL MEDIO NATURAL (1211),7.44,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1512-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1512-grado-en-ingenieria-en-diseno-industrial-y-desarrollo-de-productos,,17,,12,21,12,6.242,33,,5.23,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA EN DISEÑO INDUSTRIAL Y DESARROLLO DE PRODUCTOS (1512),5.14,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1627-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1627-grado-en-ingenieria-informatica-en-ingenieria-de-computadores,,36,,5,40,6,5,41,,5.569,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES (1627),5.425,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-2005-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/2005-grado-en-enfermeria-ses-badajoz,,10,,30,11,31,8.442,42,,8.426,Indicadores DemandaUniversitaria 2011 GRADO EN ENFERMERÍA (S.E.S. - BADAJOZ) (2005),8.175,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0426-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0426-grado-en-filologia-hispanica,,14,3,25,14,26,,37,,5.16,Indicadores DemandaUniversitaria 2011 GRADO EN FILOLOGÍA HISPÁNICA (0426),6.325,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0512-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0512-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-badajoz,,14,2,13,14,13,,25,,5.043,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (BADAJOZ) (0512),5,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0715-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0715-grado-en-educacion-social,,8,,74,8,76,,84,,6.408,Indicadores DemandaUniversitaria 2011 GRADO EN EDUCACIÓN SOCIAL (0715),7.775,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1212-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1212-grado-en-podologia,,20,,45,20,45,,65,,5.047,Indicadores DemandaUniversitaria 2011 GRADO EN PODOLOGÍA (1212),7.45,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1515-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1515-grado-en-ingenieria-en-telematica,,19,,1,20,1,,21,,5.558,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA EN TELEMÁTICA (1515),8.63,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1628-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1628-grado-en-ingenieria-de-sonido-e-imagen-en-telecomunicacion,,54,,6,54,6,,60,,5.086,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN (1628),6.925,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1808-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1808-grado-en-educacion-infantil-almendralejo,,4,,17,4,18,,22,,5.005,Indicadores DemandaUniversitaria 2011 GRADO EN EDUCACIÓN INFANTIL (ALMENDRALEJO) (1808),5,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0130-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0130-grado-en-enologia,,,,3,,3,,3,,7.04,Indicadores DemandaUniversitaria 2011 GRADO EN ENOLOGÍA (0130),5.625,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1904-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1904-grado-en-ingenieria-de-las-industrias-agrarias-y-alimentarias-almendralejo,,20,,,20,,,20,,5.01,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA DE LAS INDUSTRIAS AGRARIAS Y ALIMENTARIAS (ALMENDRALEJO (1904),7.4,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0390-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0390-pceo-derecho-y-administracion-y-direccion-de-empresas,8.25,32,1,37,32,37,6.036,68,,6.328,Indicadores DemandaUniversitaria 2011 PCEO: DERECHO / ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (0390),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0120-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0120-grado-en-biologia,,33,1,62,33,63,7.237,95,,5.19,Indicadores DemandaUniversitaria 2011 GRADO EN BIOLOGÍA (0120),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0429-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0429-grado-en-historia-del-arte-y-patrimonio-historico-artistico,6.25,13,,16,14,16,7.12,30,,5.186,Indicadores DemandaUniversitaria 2011 GRADO EN HISTORIA DEL ARTE Y PATRIMONIO HISTÓRICO-ARTÍSTICO (0429),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0122-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0122-grado-en-fisica,,25,,3,25,3,6.376,28,,5.156,Indicadores DemandaUniversitaria 2011 GRADO EN FÍSICA (0122),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1514-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1514-grado-en-ingenieria-informatica-en-tecnologias-de-la-informacion,,19,,2,20,2,6.251,22,,5.164,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA INFORMÁTICA EN TECNOLOGÍAS DE LA INFORMACIÓN (1514),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1626-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1626-grado-en-edificacion,,84,,46,440,150,5.84,590,,5.026,Indicadores DemandaUniversitaria 2011 GRADO EN EDIFICACIÓN (1626),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0123-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0123-grado-en-ingenieria-quimica,,11,1,15,11,15,,25,,5.368,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA QUÍMICA (0123),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0431-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0431-grado-en-lenguas-y-literaturas-modernas-portugues,,4,1,8,4,8,,11,,5.3,Indicadores DemandaUniversitaria 2011 GRADO EN LENGUAS Y LITERATURAS MODERNAS - PORTUGUÉS (0431),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0513-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0513-grado-en-ingenieria-hortofruticola-y-jardineria,,11,1,6,11,6,,16,,5.236,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA HORTOFRUTÍCOLA Y JARDINERÍA (0513),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0516-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0516-grado-en-ciencia-y-tecnologia-de-los-alimentos,,9,1,14,9,15,,23,,5,Indicadores DemandaUniversitaria 2011 GRADO EN CIENCIA Y TECNOLOGÍA DE LOS ALIMENTOS (0516),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1490-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1490-pceo-administracion-y-direccion-de-empresas-y-turismo,,20,1,58,20,58,,77,,5.386,Indicadores DemandaUniversitaria 2011 PCEO: ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / TURISMO (1490),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1624-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1624-grado-en-ingenieria-civil-hidrologia,9,14,,5,14,5,,19,,5.4,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA (1624),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0121-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0121-grado-en-ciencias-ambientales,,22,,11,22,11,,33,,5.046,Indicadores DemandaUniversitaria 2011 GRADO EN CIENCIAS AMBIENTALES (0121),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0124-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0124-grado-en-matematicas,,18,,12,18,12,,30,,5.17,Indicadores DemandaUniversitaria 2011 GRADO EN MATEMÁTICAS (0124),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0125-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0125-grado-en-quimica,,25,,18,26,18,,44,,5.3,Indicadores DemandaUniversitaria 2011 GRADO EN QUÍMICA (0125),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0129-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0129-grado-en-estadistica,,1,,3,1,3,,4,,5.464,Indicadores DemandaUniversitaria 2011 GRADO EN ESTADÍSTICA (0129),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0424-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0424-grado-en-estudios-ingleses,,4,,36,4,36,,40,,5.926,Indicadores DemandaUniversitaria 2011 GRADO EN ESTUDIOS INGLESES (0424),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0425-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0425-grado-en-filologia-clasica,,5,,6,5,6,,11,,6.3,Indicadores DemandaUniversitaria 2011 GRADO EN FILOLOGÍA CLÁSICA (0425),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0430-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0430-grado-en-lenguas-y-literaturas-modernas-frances,,2,,13,2,13,,15,,5.046,Indicadores DemandaUniversitaria 2011 GRADO EN LENGUAS Y LITERATURAS MODERNAS - FRANCÉS (0430),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-0511-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/0511-grado-en-ingenieria-de-las-explotaciones-agropecuarias,,34,,6,34,6,,40,,5.2,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA DE LAS EXPLOTACIONES AGROPECUARIAS (0511),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1191-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1191-pceo-administracion-y-direccion-de-empresas-y-economia,,19,,30,19,30,,49,,6.332,Indicadores DemandaUniversitaria 2011 PCEO: ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS / ECONOMÍA (1191),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1192-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1192-pceo-ade-y-relaciones-laborales-y-recursos-humanos,,17,,11,17,11,,28,,5.378,Indicadores DemandaUniversitaria 2011 PCEO: ADE / RELACIONES LABORALES Y RECURSOS HUMANOS (1192),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1209-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1209-grado-en-administracion-y-direccion-de-empresas-plasencia,,14,,31,14,31,,45,,5.14,Indicadores DemandaUniversitaria 2011 GRADO EN ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS (PLASENCIA) (1209),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1513-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1513-grado-en-ingenieria-en-geomatica-y-topografia,,19,,5,21,5,,26,,5.64,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA EN GEOMÁTICA Y TOPOGRAFÍA (1513),,,,2010-2011
http://opendata.unex.es/recurso/educacion/universidad/indicadores/IndicadoresDemandaUniversitaria/2011-1623-DU,http://opendata.unex.es/recurso/educacion/universidad/titulaciones/Grado/1623-grado-en-ingenieria-civil-construcciones-civiles,,52,,20,52,20,,72,,5.14,Indicadores DemandaUniversitaria 2011 GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES (1623),,,,2010-2011
